IDHM_y,CAPITAL,IBGE_RES_POP,IBGE_RES_Forpop,IBGE_DU_Pro,IBGE_DU,Pop_burden_ratio,IBGE_POP,IBGE_PLANTED_AREA,IBGE_CROP_PRODUCTION_$,LONG,LAT,ALT,PAY_TV,FIXED_PHONES,AREA,ESTIMATED_POP,GVA_AGROPEC,GVA_INDUSTRY,GVA_SERVICES,GVA_PUBLIC,TAXES,POP_GDP,GDP_CAPITA,MUN_EXPENDIT,COMP_A,COMP_B,COMP_O,COMP_U,COMP_Others,HOTELS,BEDS,Pr_Agencies,Pu_Agencies,Pr_Bank,Pu_Bank,Pr_Assets,Pu_Assets,Cars,Motorcycles,Wheeled_tractor,MAC,WAL-MART,POST_OFFICES,STATE_AC,STATE_AL,STATE_AM,STATE_AP,STATE_BA,STATE_CE,STATE_DF,STATE_ES,STATE_GO,STATE_MA,STATE_MG,STATE_MS,STATE_MT,STATE_PA,STATE_PB,STATE_PE,STATE_PI,STATE_PR,STATE_RJ,STATE_RN,STATE_RO,STATE_RR,STATE_RS,STATE_SC,STATE_SE,STATE_SP,STATE_TO,CATEGORIA_TUR_A,CATEGORIA_TUR_B,CATEGORIA_TUR_C,CATEGORIA_TUR_D,CATEGORIA_TUR_E,RURAL_URBAN_Intermedirio Adjacente,RURAL_URBAN_Intermedirio Remoto,RURAL_URBAN_Rural Adjacente,RURAL_URBAN_Rural Remoto,RURAL_URBAN_Sem classificao,RURAL_URBAN_Urbano,UBER_1.0,GVA_MAIN_Administrao. defesa. educao e sade pblicas e seguridade social,GVA_MAIN_Agricultura. inclusive apoio  agricultura e a ps colheita,GVA_MAIN_Comrcio e reparao de veculos automotores e motocicletas,GVA_MAIN_Construo,GVA_MAIN_Demais servios,GVA_MAIN_Eletricidade e gs. gua. esgoto. atividades de gesto de resduos e descontaminao,GVA_MAIN_Indstrias de transformao,GVA_MAIN_Indstrias extrativas,GVA_MAIN_Pecuria. inclusive apoio  pecuria,GVA_MAIN_Produo florestal. pesca e aquicultura
1,0,17515.0,0.0009705966314587497,0.10600775193798449,5160.0,0.5428345052986036,15578.0,23444.0,120595.0,-57.28292396,-14.77941424,218.71,1061.0,1146.0,1367743.0,20034.0,167569.47,209028.46,108687.41,109080.4,24689.07,19218.0,32212.24,42148504.0,8.0,0.0,3.0,0.0,296.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,137568890.0,2820.0,3396.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,0,12176.0,0.0,0.31036368608148757,3657.0,0.5466641322942406,8137.0,12443.0,147388.0,-47.13080349,-20.47015488,1072.33,507.0,1412.0,562095.0,13687.0,146070.6,257600.32,126641.6,57707.75,28645.73,13444.0,45869.23,37366925.0,1.0,3.0,2.0,0.0,261.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,184642021.0,3472.0,724.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,18614.0,0.0033845492639948426,0.5842032011134307,5748.0,0.5443406022845275,7436.0,87734.0,214165.0,-54.1881983,-23.49066326,338.41,115.0,635.0,2064042.0,20905.0,175065.3,130977.13,150808.5,111954.06,47733.65,20401.0,30221.0,55845196.0,15.0,1.0,2.0,0.0,376.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,72271734.0,3911.0,2812.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,14253.0,0.0016838560303094085,0.13521250825809294,4541.0,0.4525037936267071,9572.0,4574.0,16998.0,-51.93570861,-28.71079707,506.57,579.0,1960.0,163283.0,17198.0,65143.51,163524.58,242083.46,76724.46,65523.22,16004.0,38302.88,47784313.0,7.0,0.0,2.0,0.0,944.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1142430715.0,7245.0,1186.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,23983.0,0.00045865821623650084,0.43935040599625236,8005.0,0.5036810510816627,13276.0,11531.0,113562.0,-52.50110341,-29.71985759,58.21,706.0,1850.0,309621.0,26618.0,70758.15,111950.73,257695.52,113796.11,57384.38,25866.0,23644.35,61093200.0,7.0,5.0,2.0,0.0,739.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,415878420.0,9969.0,4238.0,18.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,7203.0,0.001804803554074691,0.5517097581317765,2398.0,0.5993772703684483,3082.0,13722.0,41467.0,-55.02918612,-28.13536699,147.91,71.0,401.0,348056.0,6899.0,52767.26,472.75,45245.8,33717.01,6289.82,7267.0,84046.58,21547661.0,0.0,0.0,4.0,0.0,197.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,100462735.0,2061.0,1038.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,11885.0,0.00033655868742111904,0.38154163444186645,3879.0,0.4899735149451381,7876.0,32236.0,414491.0,-46.24275309,-19.1912383,1076.69,320.0,2220.0,1352353.0,12291.0,345669.11,35938.83,137471.58,57902.96,21117.86,12431.0,48113.61,35379530.0,23.0,2.0,4.0,0.0,273.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,316532229.0,3880.0,1991.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,6190.0,0.0024232633279483036,0.33675038441824706,1951.0,0.505175983436853,3635.0,38493.0,203243.0,-47.91799232,-19.04249493,808.6,130.0,633.0,830.03,6829.0,196803.95,300623.86,50.61,31.12,7.98,6751.0,86969.8,104414446.84245399,4.0,1.0,4.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,66936092.0,1326.0,681.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,10251.0,0.000292654375182909,0.44529750479846447,2605.0,0.6990136811963092,5340.0,193987.0,487259.0,-55.63076145,-22.94788133,608.83,156.0,281.0,1655.66,11963.0,255.84,21111.86,168835.69,68304.68,67.95,11586.0,50236.19,36837180.0,4.0,1.0,2.0,0.0,94.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,129453742.0,1265.0,486.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,14785.0,0.0004734528238079134,0.1836734693877551,4606.0,0.5485537190082644,11992.0,8414.0,38576.0,-50.36376055,-27.58480834,838.31,491.0,1303.0,647388.0,13040.0,36162.56,287471.34,132354.84,65075.67,54.69,13591.0,42362.66,41126197.0,16.0,0.0,3.0,0.0,344.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,114883439.0,6377.0,1269.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,0,13435.0,0.0,0.030918102430965305,4237.0,0.5232145044713953,12434.0,33.0,264.0,-43.31916199,-21.86947927,482.15,1002.0,2818.0,157066.0,14385.0,3836.74,101951.53,328870.13,64124.02,76417.97,14369.0,40030.65,104414446.84245399,4.0,5.0,2.0,0.0,466.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,126809962.0,3817.0,1111.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,11880.0,0.00042087542087542086,0.11822916666666666,3840.0,0.5553152039555006,10066.0,30911.0,111027.0,-53.21330965,-29.08868125,325.54,254.0,798.0,507698.0,12416.0,90781.23,295558.21,106074.4,59000.42,16967.87,12460.0,45616.54,36758024.0,4.0,3.0,3.0,0.0,282.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,193265984.0,3907.0,824.0,10.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,27328.0,0.0,0.6348799568384138,7414.0,0.6276121959575197,9502.0,42642.0,374289.0,-52.88834535,-3.445417412,128.52,979.0,114.0,8272629.0,31213.0,311.74,25282.63,111224.04,97119.66,20429.32,30315.0,18664.02,104414446.84245399,3.0,0.0,2.0,0.0,95.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,74582890.0,770.0,4530.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,35817.0,0.0003071167322779686,0.007201203783319002,9304.0,0.5696411384573079,34248.0,634.0,1725.0,-38.52640515,-3.9704590160000004,63.62,913.0,985.0,151633.0,39518.0,7307.83,90026.54,258974.13,125.71,83584.87,38933.0,14527.61,97350350.0,3.0,5.0,3.0,0.0,479.0,1.0,20.0,0.0,2.0,0.0,2.0,0.0,241014597.0,4378.0,5911.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,6778.0,0.0017704337562702863,0.26705653021442494,2052.0,0.48705452330185806,4882.0,7332.0,48200.0,-46.31932957,-20.72209097,705.52,347.0,493.0,314253.0,7371.0,28530.39,453100.05,42.67,32462.11,6.44,7323.0,76908.93,28852209.0,2.0,3.0,2.0,0.0,115.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,51776117.0,2010.0,629.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,6341.0,0.006938968616937391,0.23526593195975085,2087.0,0.4548141891891892,3445.0,1557.0,6699.0,-51.41467467,-26.99853631,796.46,295.0,908.0,186642.0,7687.0,27518.35,228.71,168383.81,37712.89,84.63,7392.0,73993.56,31078445.0,4.0,1.0,2.0,0.0,360.0,1.0,150.0,0.0,1.0,0.0,1.0,0.0,95144818.0,3388.0,925.0,6.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,19485.0,0.0,0.22315035799522673,6704.0,0.5022615535889872,15278.0,2347.0,20158.0,-50.57344233,-29.64076289,46.25,1397.0,1138.0,295637.0,21199.0,18399.75,162444.52,213262.77,85.27,65182.75,20819.0,26156.99,48301607.0,2.0,0.0,2.0,0.0,832.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,314668197.0,7382.0,3659.0,10.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,16020.0,0.0,0.35731915701537875,5267.0,0.5310423083157724,9445.0,13931.0,43504.0,-53.16226729,-27.07025055,422.41,246.0,1604.0,351051.0,16182.0,152935.02,38509.06,231638.64,66662.02,51804.25,16257.0,33311.74,40630762.0,5.0,0.0,3.0,0.0,588.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,488040449.0,6357.0,3083.0,1.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,52493.0,0.0,0.42531171053703853,12271.0,0.7053508976451387,29257.0,8267.0,43037.0,-49.56987968,-3.778135413,95.48,1567.0,193.0,3941911.0,64738.0,108588.97,73020.68,117095.6,199599.51,38176.7,62737.0,8551.28,104414446.84245399,5.0,2.0,2.0,0.0,283.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,129112501.0,1384.0,5752.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,9221.0,0.0,0.28076190476190477,2625.0,0.5406443353957755,7221.0,2291.0,5748.0,-37.03132286,-10.69458998,16.87,136.0,312.0,102834.0,10697.0,7.88,257.41,119050.74,75609.13,72351.45,10533.0,50536.55,54748201.0,2.0,1.0,4.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24424872.0,1049.0,751.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,0,13968.0,0.0006443298969072165,0.17563621193158113,4794.0,0.5368819238043772,11376.0,54713.0,171645.0,-53.7788496,-27.85349078,532.24,457.0,1062.0,467461.0,13923.0,171286.31,34.17,211558.79,63077.85,38579.38,14341.0,36167.31,33151996.0,9.0,0.0,2.0,0.0,453.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,519063905.0,5759.0,1241.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,10231.0,0.0003909686247678624,0.35352564102564105,3120.0,0.4475873544093178,6090.0,2444.0,10117.0,-53.39868403,-27.10361169,218.7,309.0,499.0,200276.0,11592.0,44304.21,225804.31,134006.59,48807.89,64.17,11343.0,45586.82,32779321.0,4.0,2.0,1.0,0.0,402.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,137335467.0,3674.0,2730.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,18463.0,0.0,0.6380434782608696,5520.0,0.5790480746232959,6602.0,31783.0,103219.0,-56.0941622,-15.86917904,144.02,1031.0,675.0,9442462.0,16433.0,266677.04,29.01,86.53,101701.09,29899.13,18186.0,28253.52,104414446.84245399,19.0,4.0,4.0,0.0,206.0,6.0,189.0,0.0,1.0,0.0,1.0,0.0,73275894.0,1942.0,1704.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,12833.0,0.0003896205096236266,0.25123616670591004,4247.0,0.5051980198019802,6081.0,4818.0,75421.0,-51.28357692,-28.85543762,640.44,849.0,2510.0,348148.0,13055.0,63291.46,134646.99,188111.92,60786.15,66837.33,13296.0,38633.71,37029748.0,4.0,4.0,6.0,0.0,796.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,499560522.0,5852.0,1014.0,9.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,10613.0,0.000471120324130783,0.35988779803646564,3565.0,0.511595547309833,6518.0,8206.0,23217.0,-53.17384557,-26.89172708,515.22,337.0,800.0,220099.0,11053.0,61816.89,112501.78,224018.45,46966.63,67859.17,11020.0,46566.51,28057544.0,4.0,0.0,2.0,0.0,530.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,175003281.0,4756.0,1899.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,31779.0,0.0,0.2902972518227706,8915.0,0.5893806531795899,23019.0,9714.0,34149.0,-56.62650935,-16.25950947,153.67,2158.0,1582.0,17025.41,32768.0,62.86,47.1,191110.93,170.68,38441.66,32205.0,15841.91,104414446.84245399,8.0,21.0,3.0,0.0,478.0,5.0,267.0,0.0,2.0,0.0,2.0,0.0,190038902.0,3600.0,7228.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,12190.0,0.0004922067268252667,0.24373695198329853,3832.0,0.43669087464477424,9100.0,1678.0,13626.0,-48.92579543,-27.28777117,28.35,686.0,2390.0,402852.0,14312.0,15462.69,241763.0,130791.98,62292.98,57621.28,13861.0,36644.68,104414446.84245399,3.0,4.0,3.0,0.0,566.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,117531295.0,5393.0,3094.0,1.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,10384.0,0.0005778120184899846,0.4937708903068976,3291.0,0.5967571378216425,4530.0,54685.0,148707.0,-48.53781063,-12.02977383,246.03,117.0,374.0,5291206.0,11623.0,77519.6,310818.38,34012.35,74281.41,10408.31,11467.0,44217.32,37584170.0,6.0,6.0,2.0,0.0,103.0,1.0,39.0,0.0,1.0,0.0,1.0,0.0,41220948.0,780.0,1343.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,24279.0,0.0,0.4796803264750893,5881.0,0.6238167938931297,10636.0,2340.0,22284.0,-60.42506049,0.9371953940000001,83.8,478.0,1046.0,33579739.0,29533.0,62063.98,36173.93,97.97,262297.53,47623.05,27756.0,18235.04,104414446.84245399,2.0,2.0,3.0,0.0,257.0,2.0,110.0,0.0,2.0,0.0,2.0,0.0,140933412.0,1214.0,3990.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,15373.0,0.0003252455603981006,0.29117481731309725,5337.0,0.504786036036036,10690.0,27488.0,98819.0,-51.81350191,-27.94400651,662.65,410.0,1588.0,504478.0,16211.0,109956.67,55.82,220222.65,69.52,46.0,16189.0,30978.92,41984281.0,5.0,1.0,1.0,0.0,866.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,903930545.0,7598.0,1983.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,26992.0,0.0,0.906754772393539,6810.0,0.604332129963899,2222.0,7702.0,39496.0,-36.50389709,-9.738613167999999,141.11,145.0,154.0,309205.0,28495.0,234369.24,44477.75,93319.9,103450.99,21447.26,28793.0,17263.4,57752566.0,7.0,0.0,2.0,0.0,159.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31748540.0,1190.0,2852.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,25315.0,0.00043452498518664823,0.19664004406499586,7262.0,0.5385490969798148,20275.0,2570.0,710.0,-37.13127172,-4.952897631,12.0,930.0,942.0,335219.0,27162.0,10253.21,132.97,171148.25,131.07,48.44,27176.0,18173.83,104414446.84245399,3.0,9.0,2.0,0.0,334.0,1.0,112.0,0.0,2.0,0.0,2.0,0.0,232036992.0,2788.0,4837.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,25695.0,0.0,0.6613864758984841,5871.0,0.6560770649723304,8080.0,8677.0,160423.0,-48.03587501,-1.513991462,17.01,261.0,115.0,1005168.0,28832.0,300667.83,27297.62,58121.5,94863.96,9003.24,28016.0,17488.37,104414446.84245399,1.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28480771.0,420.0,1374.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,7796.0,0.0,0.3869475847893114,1946.0,0.72703607288955,4644.0,254867.0,651276.0,-45.74412352,-8.479831017999999,239.73,66.0,66.0,4382975.0,8459.0,323659.88,28021.57,87928.2,33798.78,16.13,8382.0,58403.77,27183856.0,6.0,0.0,2.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49740732.0,197.0,1273.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,24678.0,0.0,0.3818430034129693,7325.0,0.5460641700196017,14986.0,21417.0,162491.0,-40.08614099,-18.90043591,79.09,522.0,998.0,659.75,29904.0,92838.72,52923.18,166.82,132763.8,43.99,29150.0,16786.67,104414446.84245399,9.0,2.0,2.0,0.0,381.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,262097727.0,4351.0,6853.0,7.0,0.0,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,28595.0,0.0,0.5704624383110949,5471.0,0.8223852040816326,11430.0,9257.0,212550.0,-49.85510611,-2.004734,7.08,385.0,34.0,3852291.0,32168.0,302348.14,17.57,46510.25,114328.97,7582.46,31257.0,15623.36,104414446.84245399,0.0,0.0,3.0,0.0,71.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2754919.0,28.0,555.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,23843.0,0.0,0.2990104689516707,6973.0,0.5819787653856995,16837.0,16721.0,240426.0,-40.09649081,-19.19194963,60.93,357.0,808.0,587036.0,29449.0,90300.8,88138.73,156.08,108487.23,43186.22,28509.0,17054.19,64813955.0,10.0,2.0,2.0,0.0,292.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,125298046.0,3686.0,3549.0,9.0,0.0,0.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,7421.0,0.0,0.48115827052756843,2521.0,0.5484004985459078,3727.0,110331.0,286718.0,-54.56156309,-28.54953712,283.41,122.0,385.0,1227927.0,7663.0,270255.57,16711.8,131559.04,39103.13,20494.33,7742.0,61757.15,28035469.0,0.0,1.0,5.0,0.0,176.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,158261916.0,2666.0,922.0,1.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,14378.0,0.00034775351231047433,0.4430952870961103,4859.0,0.48451981857621773,7528.0,17289.0,71963.0,-54.66874789999999,-27.81992973,293.97,187.0,711.0,367.03,14300.0,126.71,39.41,200130.1,63493.62,48343.65,14747.0,32419.23,33887188.0,3.0,1.0,2.0,0.0,571.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,620376624.0,6402.0,2641.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,18138.0,0.008049399051714633,0.14257620452310718,6102.0,0.47668895996898325,15235.0,183.0,1722.0,-48.61255668,-28.02089593,8.42,2377.0,4240.0,114773.0,22568.0,11929.09,61.5,257749.38,94870.44,51.99,21573.0,22159.16,55315352.0,4.0,1.0,3.0,0.0,1038.0,8.0,356.0,0.0,3.0,0.0,3.0,0.0,276850981.0,8847.0,4720.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,12434.0,0.0,0.006454944487477408,3873.0,0.557124842370744,12348.0,51.0,318.0,-50.03908142,-29.80537819,6.45,4135.0,1390.0,60799.0,16025.0,1509.46,70.71,250451.88,114.21,37.95,14430.0,32906.5,93620479.0,2.0,0.0,4.0,0.0,935.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,51357702.0,5566.0,2419.0,12.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,38029.0,0.0,0.3031127557683936,9188.0,0.6874512307583174,23788.0,6753.0,35234.0,-68.65568406,-9.065339505,132.13,420.0,1639.0,23753.07,45177.0,117362.18,18437.14,84817.2,241879.71,11952.02,42451.0,11176.37,55649272.0,5.0,1.0,2.0,0.0,379.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,507336324.0,1377.0,5538.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
